sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_jail_time (days),date_dif_in_jail,c_charge_degree,is_recid,decile_score,score_text,two_year_recid
Male,Greater than 45,African-American,0,0,0,3,-1,2013-12-17 02:05:51,2013-12-19 09:10:18,2.29475694444409,2,F,1,6,Medium,1
Male,25 - 45,Caucasian,0,0,0,0,-1,2014-03-19 08:21:38,2014-03-20 10:14:17,1.07822916666919,1,F,0,3,Low,0
Male,Less than 25,African-American,0,1,0,1,-1,2013-01-04 03:20:01,2013-02-06 10:00:42,33.2782523148198,33,F,0,7,Medium,0
Female,25 - 45,Hispanic,0,0,0,0,-1,2013-09-19 01:59:44,2013-09-20 07:48:00,1.24185185184615,1,F,1,4,Low,1
Male,Greater than 45,African-American,0,0,1,8,-1,2013-04-06 01:01:53,2013-04-17 05:13:28,11.1747106481489,11,F,1,9,High,1
Male,25 - 45,African-American,0,0,1,6,0,2013-05-08 03:08:29,2013-05-08 07:08:40,0.166793981479714,0,M,1,7,Medium,1
Male,25 - 45,African-American,0,1,0,10,-1,2013-05-25 08:48:32,2013-05-27 04:30:20,1.82069444444642,2,F,1,10,High,1
Male,25 - 45,African-American,0,0,0,12,0,2013-01-11 02:22:05,2013-01-11 08:05:10,0.238252314811689,0,F,1,9,High,1
Male,25 - 45,African-American,0,0,0,4,0,2014-10-28 01:38:25,2014-12-12 08:07:45,45.2703703703737,45,F,1,6,Medium,1
Male,25 - 45,African-American,0,0,0,7,0,2013-01-21 12:56:39,2013-01-30 05:11:15,8.67680555555853,9,M,1,10,High,1
Male,25 - 45,African-American,0,0,0,1,-1,2013-03-03 11:28:54,2013-04-02 09:22:27,29.9121874999983,30,M,1,6,Medium,1
Male,Greater than 45,African-American,0,0,0,2,0,2013-09-20 12:40:56,2013-09-21 04:29:15,0.65855324074073,1,F,0,1,Low,0
Male,25 - 45,Caucasian,0,0,0,2,-1,2014-09-16 11:16:42,2014-09-17 08:16:23,0.874780092592118,1,F,1,7,Medium,1
Male,Less than 25,Caucasian,0,0,1,1,-1,2013-01-14 04:29:03,2013-01-15 01:53:43,0.892129629632109,1,F,0,6,Medium,0
Male,25 - 45,African-American,0,0,0,3,0,2013-08-09 03:57:00,2013-08-09 08:19:19,0.182164351856045,0,F,0,7,Medium,0
Male,25 - 45,African-American,0,0,0,13,0,2013-02-22 01:06:01,2013-02-22 07:19:24,0.25929398147855,0,F,1,6,Medium,1
Male,25 - 45,African-American,0,0,0,2,-1,2013-01-15 07:30:10,2013-05-20 09:16:44,125.074004629634,125,F,1,2,Low,0
Male,Greater than 45,Caucasian,0,0,0,0,-1,2013-12-22 12:42:17,2013-12-22 01:00:00,0.487696759264509,0,M,1,1,Low,1
Male,Less than 25,African-American,0,1,0,6,-19,2013-10-21 11:14:12,2013-10-22 01:34:19,0.597303240741894,1,F,1,8,High,1
Male,25 - 45,Hispanic,0,0,0,2,-1,2013-03-03 10:29:13,2013-03-05 09:58:12,1.97846064814803,2,F,1,3,Low,1
Female,Less than 25,Hispanic,0,0,0,0,-1,2014-02-10 10:29:08,2014-02-11 01:22:50,0.620625000003201,1,M,0,2,Low,0
Female,25 - 45,Caucasian,0,0,0,6,-2,2014-12-18 11:49:33,2015-02-24 09:41:25,67.91101851852,68,F,1,7,Medium,1
Male,Less than 25,African-American,0,0,0,2,0,2013-05-12 12:29:59,2013-07-01 06:53:04,49.7660300925927,50,M,1,8,High,1
Male,Greater than 45,African-American,0,0,0,12,-22,2013-02-11 07:57:07,2013-02-12 08:00:25,1.00229166666395,1,F,1,1,Low,1
Male,Less than 25,African-American,0,0,0,1,-1,2014-05-17 11:21:14,2014-05-19 03:52:52,1.6886342592552,2,M,1,6,Medium,1
Male,Greater than 45,African-American,0,0,0,1,-1,2013-01-21 05:34:28,2013-03-12 01:00:34,49.8097916666666,50,F,0,2,Low,0
Male,Greater than 45,Caucasian,0,0,0,6,0,2013-03-15 01:04:54,2013-03-16 01:02:43,0.998483796298387,1,F,0,1,Low,0
Female,25 - 45,Caucasian,0,0,0,0,-1,2013-03-27 02:21:15,2013-03-28 07:29:08,1.21380787036469,1,M,0,2,Low,0
Male,25 - 45,Caucasian,0,0,0,5,-20,2013-03-02 11:26:56,2013-03-03 09:01:52,0.899259259254904,1,F,0,3,Low,0
Male,25 - 45,African-American,0,0,0,0,-1,2013-12-06 03:42:21,2013-12-07 08:00:41,1.17939814814599,1,F,1,4,Low,1
Male,Greater than 45,Caucasian,0,0,0,1,-1,2013-02-12 11:20:43,2013-02-13 07:54:55,0.85708333333605,1,F,0,1,Low,0
Female,25 - 45,African-American,0,0,0,2,-1,2014-02-27 05:08:53,2014-03-01 05:09:38,2.00052083333867,2,M,0,3,Low,0
Male,25 - 45,African-American,0,0,0,0,-1,2014-11-14 04:26:21,2014-11-15 11:29:44,1.29401620370481,1,F,1,2,Low,1
Male,Less than 25,Other,0,0,0,4,-1,2013-08-14 05:29:49,2013-08-16 10:55:19,2.22604166666861,2,F,0,10,High,0
Male,Greater than 45,African-American,0,0,0,9,-1,2013-08-05 06:18:35,2013-10-09 05:46:08,64.9774652777778,65,F,1,4,Low,0
Male,Less than 25,African-American,0,1,0,9,-1,2013-04-29 07:23:26,2013-05-02 09:55:11,3.10538194444234,3,M,1,9,High,1
Female,Less than 25,African-American,0,1,0,2,-1,2013-10-14 09:45:50,2013-10-17 09:23:49,2.98471064815385,3,F,0,9,High,0
Male,Greater than 45,Hispanic,0,0,0,1,-22,2013-01-17 06:04:20,2013-01-17 06:56:34,0.03627314815094,0,M,0,1,Low,0
Female,25 - 45,African-American,0,0,0,2,-1,2014-01-21 11:10:03,2014-01-22 09:10:18,0.916840277779556,1,F,0,2,Low,0
Male,25 - 45,Other,0,0,0,5,-1,2013-01-04 08:12:30,2013-01-10 01:43:15,5.72968749999563,6,M,1,8,High,1
Female,25 - 45,Caucasian,0,0,0,22,-1,2014-07-10 12:37:17,2014-08-06 05:04:56,26.6858680555597,27,M,1,10,High,1
Male,Greater than 45,African-American,0,0,0,0,0,2013-04-22 01:45:49,2013-04-22 06:41:19,0.205208333332848,0,M,0,1,Low,0
Female,Less than 25,Other,0,0,0,2,-1,2014-07-08 03:40:37,2014-07-09 07:31:40,1.16045138888876,1,F,1,4,Low,1
Female,25 - 45,Caucasian,0,0,0,3,-3,2013-02-08 09:19:36,2013-02-09 01:26:38,0.671550925922929,1,F,0,5,Medium,0
Female,25 - 45,Caucasian,0,0,0,1,-1,2014-11-12 02:53:26,2014-11-25 09:30:44,13.275902777772,13,F,1,7,Medium,1
Male,25 - 45,Hispanic,0,0,0,0,0,2013-03-24 07:11:37,2013-03-25 08:17:18,1.04561342592933,1,M,0,1,Low,0
Male,25 - 45,African-American,0,0,0,5,-1,2014-09-27 04:41:31,2014-11-20 10:01:09,54.2219675925953,54,F,1,9,High,1
Male,25 - 45,African-American,0,0,0,4,0,2013-05-12 01:05:46,2013-05-13 03:22:20,1.09483796296263,1,F,0,5,Medium,0
Male,Less than 25,African-American,0,0,0,1,-1,2013-05-02 03:02:18,2013-05-04 03:36:58,2.02407407407009,2,M,1,5,Medium,1
Male,25 - 45,Caucasian,0,0,0,5,0,2013-04-14 03:00:32,2013-04-14 07:15:58,0.17738425925927,0,F,0,5,Medium,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2014-11-21 08:37:59,2014-11-22 08:22:21,0.989143518519995,1,M,1,1,Low,1
Male,Less than 25,African-American,0,0,0,0,-1,2013-02-08 06:33:18,2013-02-11 08:47:47,3.09339120370714,3,F,0,4,Low,0
Male,25 - 45,Caucasian,0,0,0,4,-1,2013-04-11 11:52:52,2013-04-18 11:54:40,7.00125000000116,7,M,1,6,Medium,1
Male,Greater than 45,African-American,0,0,0,11,-1,2013-08-12 03:47:07,2013-10-30 09:56:54,79.2567939814762,79,M,1,5,Medium,1
Male,25 - 45,African-American,0,0,0,1,-1,2013-01-09 01:08:47,2013-01-10 05:09:51,1.16740740741079,1,F,0,5,Medium,0
Male,25 - 45,African-American,0,0,0,12,0,2013-11-01 05:44:04,2013-11-01 08:52:01,0.13052083333605,0,F,1,2,Low,1
Male,25 - 45,African-American,0,1,0,13,-1,2014-07-11 01:26:51,2014-07-12 08:02:59,1.27509259259386,1,F,1,10,High,1
Female,25 - 45,Hispanic,0,0,0,0,0,2013-04-07 02:43:54,2013-04-07 06:10:19,0.14334490741021,0,M,0,2,Low,0
Male,Greater than 45,African-American,0,0,0,15,-1,2014-03-11 09:33:06,2014-03-26 05:34:47,14.834502314814,15,M,1,6,Medium,1
Male,Less than 25,African-American,0,0,2,3,-1,2013-12-11 08:58:31,2013-12-12 08:41:19,0.988055555557366,1,F,1,8,High,1
Male,25 - 45,African-American,0,0,0,15,0,2013-05-25 12:00:10,2013-05-25 07:36:34,0.183055555557075,0,F,0,8,High,0
Male,Greater than 45,Caucasian,0,0,0,0,0,2013-11-18 04:04:43,2013-11-18 02:15:16,0.076006944444089,0,M,0,1,Low,0
Male,25 - 45,African-American,0,0,0,12,0,2014-02-06 12:40:18,2014-03-13 05:43:50,34.7107870370382,35,F,0,7,Medium,0
Female,Greater than 45,African-American,0,0,0,1,0,2013-11-08 03:13:23,2013-11-08 09:33:45,0.26414351852145,0,F,0,1,Low,0
Male,Less than 25,Other,0,0,0,0,-1,2013-10-30 12:06:54,2013-10-31 11:29:01,0.973692129628034,1,F,1,4,Low,1
Female,Less than 25,African-American,0,0,0,0,0,2014-10-04 05:09:06,2014-10-04 07:38:51,0.103993055556202,0,F,1,7,Medium,1
Male,Greater than 45,Caucasian,0,0,0,28,-1,2014-11-21 09:04:06,2014-12-25 06:41:19,33.9008449074026,34,F,1,9,High,1
Male,25 - 45,African-American,0,0,0,7,0,2014-10-11 12:49:58,2014-10-11 01:58:15,0.452581018515048,0,F,1,5,Medium,1
Male,Greater than 45,Caucasian,0,0,0,4,0,2014-11-13 11:35:04,2014-11-14 09:12:36,0.901064814817801,1,F,1,5,Medium,1
Female,25 - 45,Hispanic,0,0,0,4,0,2014-11-02 02:43:30,2014-11-07 04:27:50,5.07245370370219,5,F,1,3,Low,1
Male,25 - 45,African-American,3,0,0,16,-8,2013-12-10 01:15:04,2013-12-18 10:47:31,8.39753472222219,8,F,1,8,High,1
Female,Less than 25,African-American,0,0,0,0,-1,2013-01-30 10:25:05,2013-02-01 02:10:14,1.65635416666191,2,M,1,4,Low,0
Male,25 - 45,African-American,0,0,0,5,-1,2013-04-25 08:35:15,2013-04-26 07:37:40,0.960011574075907,1,F,1,2,Low,1
Male,Greater than 45,Caucasian,0,0,0,13,-13,2013-06-26 10:01:48,2013-07-03 08:32:05,6.9376967592616,7,F,0,2,Low,0
Female,Greater than 45,Caucasian,0,0,0,0,-6,2013-12-05 11:56:49,2013-12-06 02:06:17,0.589907407404098,1,F,0,1,Low,0
Male,Greater than 45,African-American,0,0,0,0,-1,2013-03-26 11:29:32,2013-04-02 10:35:48,6.96268518518627,7,F,0,2,Low,0
Female,25 - 45,African-American,0,0,0,0,-1,2014-02-12 08:58:01,2014-02-13 12:55:43,1.165069444447,1,M,0,1,Low,0
Female,Greater than 45,Caucasian,0,0,0,0,0,2013-09-30 12:58:02,2013-10-02 07:23:30,1.76768518518657,2,M,0,1,Low,0
Male,25 - 45,African-American,0,0,0,1,-1,2013-02-08 11:08:45,2013-02-09 09:12:11,0.919050925927877,1,F,1,2,Low,1
Male,Less than 25,African-American,0,0,0,0,-1,2013-03-11 10:30:13,2013-03-12 01:07:23,0.609143518522615,1,F,1,5,Medium,1
Female,25 - 45,Caucasian,0,0,0,0,0,2013-08-02 01:25:54,2013-08-02 07:52:49,0.268692129633564,0,M,1,1,Low,1
Male,25 - 45,Caucasian,0,0,0,1,-1,2013-01-11 03:35:40,2013-02-15 09:20:24,35.2393981481509,35,M,0,2,Low,0
Male,25 - 45,Asian,0,0,0,0,-1,2013-02-24 04:36:56,2013-02-25 01:34:48,0.87351851852145,1,F,0,1,Low,0
Male,Less than 25,Caucasian,0,0,0,0,-1,2013-03-30 09:22:07,2013-03-31 02:54:13,0.730624999996508,1,F,0,2,Low,0
Male,25 - 45,African-American,0,0,0,7,-1,2013-09-07 09:27:43,2013-09-08 06:44:09,0.886412037034461,1,M,1,8,High,1
Female,Less than 25,Caucasian,0,0,0,0,-2,2013-09-30 07:53:28,2013-10-01 02:11:36,0.762592592596775,1,F,0,4,Low,0
Female,Greater than 45,African-American,0,0,0,0,-1,2013-11-06 11:55:36,2013-11-07 02:32:47,0.609155092592118,1,F,0,1,Low,0
Male,25 - 45,African-American,0,0,1,8,0,2013-08-30 12:08:49,2013-08-31 04:11:35,0.66858796296583,1,M,1,7,Medium,1
Male,25 - 45,Hispanic,0,0,0,1,-1,2013-04-04 11:29:59,2013-04-05 06:14:28,0.780891203699866,1,F,1,2,Low,1
Male,25 - 45,Caucasian,0,0,0,5,0,2013-10-26 02:22:33,2013-10-26 08:52:16,0.27063657407416,0,F,0,2,Low,0
Female,25 - 45,African-American,0,0,0,5,-1,2013-11-19 12:43:57,2013-11-20 09:48:47,0.878356481487572,1,F,0,3,Low,0
Male,25 - 45,African-American,0,0,0,1,-1,2013-10-23 02:06:58,2014-01-30 11:45:38,99.4018518518569,99,M,1,6,Medium,1
Male,25 - 45,Caucasian,0,0,0,1,-1,2013-12-05 08:09:58,2013-12-06 09:55:53,1.0735532407416,1,F,0,2,Low,0
Male,25 - 45,Caucasian,0,0,0,2,0,2013-01-10 12:22:27,2013-01-12 02:52:10,1.60396990740992,2,F,0,4,Low,0
Female,25 - 45,African-American,0,0,0,1,-1,2014-01-21 05:58:42,2014-01-22 09:20:42,1.14027777777665,1,F,0,5,Medium,0
Female,25 - 45,Caucasian,0,1,0,11,-1,2014-03-19 06:43:33,2014-03-20 10:04:50,1.13978009259154,1,F,1,6,Medium,1
Male,Less than 25,African-American,0,1,0,3,-1,2013-03-21 04:40:57,2013-03-22 10:20:25,1.23574074073986,1,F,1,4,Low,1
Male,25 - 45,Caucasian,0,0,0,0,-1,2013-04-24 06:15:34,2013-04-26 04:51:42,1.94175925925811,2,F,0,3,Low,0
Male,Greater than 45,Caucasian,0,0,0,1,-2,2013-03-09 10:28:41,2013-03-10 01:03:52,0.607766203705978,1,F,1,1,Low,1
Female,25 - 45,Hispanic,0,0,0,0,-1,2014-01-20 09:04:36,2014-01-21 09:57:17,1.03658564815123,1,M,0,2,Low,0
Female,Less than 25,African-American,0,0,0,0,-1,2014-03-01 02:14:47,2014-03-02 08:12:14,1.24822916666744,1,M,0,2,Low,0
Male,25 - 45,African-American,1,2,0,6,0,2013-07-31 12:06:58,2013-08-01 08:24:53,0.845775462956226,1,F,1,6,Medium,1
Male,Less than 25,Other,0,0,0,0,-1,2014-04-21 03:41:23,2014-04-22 08:36:10,1.20471064814774,1,F,1,3,Low,1
Male,Less than 25,African-American,0,0,2,1,-1,2013-04-19 04:36:06,2013-04-25 09:32:05,6.20554398147942,6,M,1,9,High,1
Female,Less than 25,Hispanic,0,1,0,2,-1,2013-09-22 01:21:07,2013-09-23 09:39:36,1.34616898147942,1,M,0,4,Low,0
Female,25 - 45,African-American,0,0,0,5,-1,2013-09-19 10:53:46,2014-03-25 03:47:18,186.703842592593,187,F,0,7,Medium,0
Male,Less than 25,Caucasian,1,0,0,1,-1,2013-04-24 12:53:34,2013-04-25 09:14:52,0.848124999996799,1,F,1,3,Low,1
Male,Greater than 45,Caucasian,0,0,0,3,-3,2013-05-12 05:17:01,2013-05-14 07:57:33,2.11148148147913,2,M,0,1,Low,0
Male,25 - 45,Caucasian,0,0,0,4,0,2013-09-23 12:36:24,2013-09-26 08:28:31,2.82785879629228,3,F,1,4,Low,1
Male,25 - 45,Other,0,0,0,2,-1,2014-03-26 05:07:09,2014-03-27 01:44:46,0.859456018522906,1,F,0,1,Low,0
Male,25 - 45,Hispanic,0,0,0,2,-1,2013-11-24 03:03:07,2013-11-27 08:15:41,3.21706018519035,3,F,0,8,High,0
Male,Less than 25,Hispanic,0,0,0,2,-1,2014-05-26 11:42:15,2014-07-24 10:35:04,58.9533449074079,59,F,1,5,Medium,1
Male,Less than 25,African-American,0,0,2,1,-1,2014-05-18 06:59:59,2014-05-19 08:23:45,1.05817129629577,1,F,1,5,Medium,1
Male,Greater than 45,African-American,0,0,0,0,-1,2013-03-23 05:06:30,2013-03-24 07:32:38,1.10148148147709,1,M,1,1,Low,1
Male,Greater than 45,African-American,0,0,0,12,-1,2013-03-25 10:10:57,2013-03-27 02:33:53,1.68259259259503,2,F,1,5,Medium,1
Male,25 - 45,Caucasian,0,0,0,1,-1,2013-12-23 09:56:19,2013-12-25 01:50:51,1.66287037036818,2,M,0,4,Low,0
Female,Greater than 45,Caucasian,0,0,0,8,-26,2014-01-11 11:55:03,2014-02-04 05:57:53,23.7519675925942,24,M,1,4,Low,1
Female,25 - 45,African-American,0,0,0,0,-1,2013-12-20 03:42:01,2013-12-21 01:56:09,0.92648148148146,1,F,0,4,Low,0
Male,Greater than 45,Caucasian,0,0,0,1,-14,2014-07-30 09:41:54,2014-08-04 07:36:50,4.91314814815269,5,F,1,1,Low,1
Female,Greater than 45,African-American,0,0,0,6,-1,2013-12-01 02:04:46,2013-12-02 09:23:47,1.30487268518482,1,F,0,4,Low,0
Male,25 - 45,Caucasian,0,0,0,4,-1,2014-01-26 09:54:39,2014-02-22 05:13:12,26.8045486111077,27,M,1,7,Medium,1
Male,25 - 45,Caucasian,0,0,0,0,-1,2013-05-21 11:08:14,2013-05-22 07:36:48,0.853171296294022,1,F,1,3,Low,0
Male,25 - 45,African-American,0,0,0,9,-1,2013-02-06 12:43:24,2013-05-02 06:27:07,84.7386921296275,85,F,1,9,High,1
Male,Greater than 45,Caucasian,0,0,0,2,-7,2013-03-01 05:20:32,2013-03-07 08:32:27,6.13327546296205,6,F,0,4,Low,0
Male,Greater than 45,African-American,0,0,1,12,-1,2013-01-14 09:08:43,2013-01-15 01:17:37,0.67284722221666,1,F,1,8,High,1
Male,25 - 45,Caucasian,0,0,0,1,-23,2013-08-19 12:20:34,2013-08-19 07:02:51,0.22063657407125,0,F,0,3,Low,0
Male,25 - 45,Other,0,0,0,0,-1,2013-03-20 03:26:30,2013-04-09 08:53:54,20.2273611111086,20,F,1,2,Low,1
Female,25 - 45,African-American,0,0,0,2,-1,2013-08-26 10:47:01,2013-08-27 08:02:23,0.885671296295186,1,F,1,2,Low,1
Male,25 - 45,Caucasian,0,0,0,1,-1,2013-02-07 05:59:46,2013-02-08 02:14:56,0.843865740738693,1,F,1,2,Low,0
Male,Greater than 45,Caucasian,0,0,0,0,0,2013-03-18 12:03:32,2013-03-18 02:06:52,0.414351851854008,0,M,0,1,Low,0
Male,25 - 45,African-American,0,0,0,0,-1,2013-04-04 10:04:39,2013-04-05 09:22:00,0.970381944440305,1,F,0,7,Medium,0
Male,25 - 45,Caucasian,0,0,1,1,-1,2014-03-10 03:11:33,2014-03-11 01:26:00,0.926701388889342,1,F,0,3,Low,0
Male,25 - 45,African-American,1,0,0,3,-1,2013-04-19 10:51:38,2013-04-20 09:50:28,0.957523148150358,1,F,1,9,High,1
Female,Greater than 45,Caucasian,0,0,0,6,-1,2014-01-06 10:28:38,2014-01-17 06:13:46,10.8230092592639,11,F,1,5,Medium,1
Male,Less than 25,African-American,0,1,0,1,-1,2013-10-14 05:20:14,2015-01-13 06:24:21,456.044525462967,456,F,1,9,High,1
Male,Less than 25,African-American,0,0,0,0,-1,2013-12-06 11:23:29,2013-12-07 01:44:43,0.598078703704232,1,F,0,4,Low,0
Female,25 - 45,African-American,0,0,0,1,0,2013-10-25 04:39:33,2013-10-25 08:52:43,0.175810185181035,0,F,1,5,Medium,1
Female,Greater than 45,African-American,0,0,0,0,-1,2014-02-23 10:06:57,2014-02-24 09:55:50,0.992280092592409,1,F,0,1,Low,0
Female,Greater than 45,Caucasian,0,0,0,0,-1,2014-02-05 04:46:13,2014-02-05 09:09:15,0.182662037041155,0,M,0,1,Low,0
Male,Greater than 45,African-American,0,0,0,0,-1,2013-11-17 10:33:58,2013-11-19 08:59:35,1.93445601852,2,M,0,1,Low,0
Male,Less than 25,African-American,0,0,0,0,-1,2013-03-14 08:45:46,2013-03-17 08:58:08,3.00858796296234,3,M,0,7,Medium,0
Male,25 - 45,African-American,0,0,0,0,0,2013-02-20 06:23:55,2013-02-21 08:02:45,1.06863425925985,1,F,0,1,Low,0
Male,Greater than 45,African-American,0,0,0,0,-1,2014-06-23 01:48:55,2014-06-25 09:25:00,2.31672453703504,2,F,1,1,Low,1
Male,25 - 45,African-American,1,0,0,10,-1,2013-03-17 08:10:17,2013-03-18 02:41:05,0.771388888890215,1,F,1,9,High,1
Male,25 - 45,Hispanic,0,0,0,1,0,2013-02-08 12:28:38,2013-02-08 01:15:00,0.467800925922347,0,F,1,2,Low,1
Male,Greater than 45,African-American,0,0,0,1,-1,2014-02-23 02:25:36,2014-02-24 01:35:35,0.965266203696956,1,F,0,1,Low,0
Male,25 - 45,African-American,0,0,0,2,-1,2013-05-25 08:47:26,2013-05-28 01:16:45,2.68702546296845,3,F,1,3,Low,1
Female,Less than 25,African-American,0,0,0,0,-6,2013-07-17 11:09:16,2013-07-18 07:36:50,0.85247685185459,1,F,0,8,High,0
Male,25 - 45,African-American,0,0,0,0,-1,2013-01-31 08:25:07,2013-02-03 08:56:37,3.02187499999854,3,F,0,5,Medium,0
Male,25 - 45,Caucasian,0,0,0,5,0,2013-12-10 06:11:40,2014-02-03 08:48:44,55.1090740740692,55,F,1,9,High,1
Male,Greater than 45,African-American,0,0,0,0,-1,2013-10-03 06:04:09,2013-10-04 08:21:14,1.09519675926276,1,F,0,1,Low,0
Male,25 - 45,African-American,0,0,0,2,-1,2013-12-13 03:52:22,2013-12-22 01:52:00,8.9164120370333,9,F,1,2,Low,0
Male,Less than 25,Caucasian,0,0,1,1,-1,2013-11-21 07:44:23,2013-11-22 05:14:14,0.89572916666657,1,M,0,2,Low,0
Female,Greater than 45,Other,0,0,0,0,-1,2013-05-25 09:23:37,2013-05-28 10:06:23,3.02969907407532,3,F,0,1,Low,0
Male,25 - 45,Caucasian,0,0,0,1,-1,2014-05-03 11:13:44,2014-05-04 08:36:19,0.890682870369346,1,M,1,2,Low,1
Male,25 - 45,Hispanic,0,0,0,0,0,2013-09-22 03:53:21,2013-09-22 08:00:54,0.171909722223063,0,F,1,2,Low,1
Male,Greater than 45,Hispanic,0,0,0,2,-1,2013-02-23 04:41:56,2013-02-26 05:46:04,3.04453703703621,3,F,1,4,Low,1
Male,25 - 45,African-American,0,0,0,0,-1,2013-05-25 05:26:05,2013-05-27 06:22:44,2.03934027777723,2,F,0,2,Low,0
Female,25 - 45,Caucasian,0,0,0,1,0,2014-10-14 03:43:55,2014-10-14 07:31:07,0.157777777778392,0,M,1,5,Medium,1
Male,25 - 45,African-American,0,0,0,0,-1,2014-03-01 03:19:11,2014-03-03 02:37:00,1.97070601851738,2,F,1,5,Medium,1
Male,25 - 45,African-American,0,0,0,21,-6,2014-05-09 07:11:46,2014-05-15 10:33:16,6.13993055555329,6,M,1,7,Medium,1
Male,Less than 25,Caucasian,0,0,1,0,-1,2013-12-30 11:33:39,2013-12-31 07:58:02,0.850266203706269,1,M,0,3,Low,0
Female,25 - 45,Caucasian,0,0,1,0,-1,2013-02-23 05:11:38,2013-02-24 06:41:29,1.06239583333081,1,M,0,1,Low,0
Male,Less than 25,African-American,0,0,0,1,0,2013-02-16 03:47:28,2013-02-16 08:18:00,0.187870370369637,0,F,1,4,Low,1
Male,Greater than 45,African-American,0,0,0,3,0,2013-10-10 01:07:03,2013-10-10 08:58:56,0.327696759261016,0,F,0,1,Low,0
Male,Less than 25,African-American,0,0,1,2,-1,2013-09-30 03:21:37,2014-02-06 06:23:17,129.126157407409,129,F,1,10,High,1
Male,25 - 45,Caucasian,0,0,0,2,-1,2014-02-13 01:00:49,2014-02-14 01:28:38,1.01931712962687,1,F,0,3,Low,0
Female,25 - 45,African-American,0,0,0,3,-1,2013-09-05 07:35:42,2013-10-04 08:46:45,29.0493402777793,29,F,0,1,Low,0
Male,25 - 45,African-American,0,0,0,0,-2,2013-11-03 01:15:31,2013-11-03 01:25:05,0.006643518521742,0,M,1,7,Medium,1
Male,25 - 45,Caucasian,0,0,0,3,-1,2013-09-28 06:04:01,2013-09-30 03:51:21,1.9078703703708,2,M,1,5,Medium,1
Male,Less than 25,African-American,0,0,0,0,-1,2013-01-17 07:29:28,2013-01-19 03:27:48,1.832175925927,2,M,1,8,High,1
Female,25 - 45,African-American,0,0,0,3,-1,2013-01-31 11:52:39,2013-02-02 12:53:13,2.04206018518744,2,M,0,4,Low,0
Female,25 - 45,Caucasian,0,0,0,4,-1,2014-01-05 09:58:29,2014-02-04 01:08:43,29.6321064814838,30,F,0,6,Medium,0
Male,Less than 25,African-American,0,0,0,1,0,2014-09-11 03:33:46,2014-09-17 05:49:54,6.09453703703184,6,F,1,7,Medium,1
Female,25 - 45,African-American,0,0,0,1,-10,2013-10-20 12:32:39,2013-10-20 06:19:35,0.259074074077944,0,F,0,1,Low,0
Female,25 - 45,African-American,0,0,0,15,-1,2014-01-06 11:02:48,2014-03-13 06:17:07,65.8016087962969,66,F,1,7,Medium,1
Male,25 - 45,African-American,0,0,0,0,-1,2014-09-16 05:35:10,2014-09-17 01:31:40,0.830902777779556,1,F,1,4,Low,1
Male,Less than 25,African-American,0,0,0,0,0,2014-03-02 01:56:04,2014-03-05 03:46:32,3.07671296296758,3,F,0,7,Medium,0
Male,25 - 45,Caucasian,0,0,0,2,-2,2013-04-09 05:58:14,2013-04-11 05:07:21,1.96466435185721,2,F,1,2,Low,1
Male,Less than 25,Caucasian,0,0,0,0,0,2013-12-30 06:38:43,2013-12-30 08:21:57,0.071689814816637,0,F,0,2,Low,0
Male,25 - 45,African-American,0,0,0,0,-1,2013-04-21 11:38:31,2013-04-22 07:28:57,0.826689814814017,1,F,0,1,Low,0
Male,25 - 45,African-American,0,0,0,1,-1,2013-10-02 05:59:48,2013-10-03 07:59:23,1.08304398148175,1,F,0,4,Low,0
Female,Less than 25,African-American,0,0,0,3,-1,2013-01-24 01:05:25,2013-01-24 02:11:02,0.045567129636766,0,F,0,8,High,0
Female,Less than 25,African-American,0,0,0,1,-23,2013-05-07 04:49:30,2013-05-08 01:00:01,0.840636574073869,1,F,0,4,Low,0
Male,25 - 45,African-American,0,0,0,0,-1,2013-02-27 07:21:50,2013-02-28 08:03:30,1.02893518518977,1,M,1,2,Low,1
Male,25 - 45,Caucasian,0,0,0,2,-12,2013-10-09 01:53:02,2013-10-20 02:26:17,11.0230902777766,11,M,1,5,Medium,1
Female,Less than 25,Caucasian,0,0,0,0,-1,2014-05-09 08:34:58,2014-05-11 01:50:08,1.71886574073869,2,F,1,6,Medium,1
Male,Less than 25,African-American,0,0,1,1,0,2013-08-25 04:32:04,2013-08-25 08:08:17,0.150150462963211,0,F,1,10,High,1
Female,25 - 45,Other,0,0,0,4,-1,2014-07-07 10:28:01,2014-07-09 10:06:53,1.98532407407765,2,M,1,7,Medium,1
Male,25 - 45,African-American,0,3,0,3,-1,2013-04-23 05:44:25,2013-11-14 06:32:36,205.033460648148,205,M,1,9,High,1
Female,Less than 25,African-American,0,0,0,3,-1,2014-10-23 06:05:52,2014-10-26 04:44:05,2.94320601852087,3,M,1,6,Medium,1
Male,25 - 45,African-American,0,0,0,0,-1,2013-01-08 05:46:22,2013-02-11 09:37:00,34.1601620370348,34,M,0,5,Medium,0
Male,25 - 45,Caucasian,0,0,0,1,-19,2014-03-02 12:45:36,2014-03-21 11:05:26,18.9304398148088,19,F,1,2,Low,1
